id,url,price,price_per_m2,currency,rooms,area,floor,floors_total,address,metro,metro_minutes,metro_transport,district,description,seller_type,published,room_type_query
323665910,https://www.cian.ru/sale/flat/323665910/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4300000,430000,rur,1,10.0,3,4,Россия   Москва   Сиреневый бульвар 15,Щёлковская,15,walk,Северное Измайлово,1-комн.кв.  ·  10 м²  ·  3/4 этаж,specialist,30 минут назад,1
328541004,https://www.cian.ru/sale/flat/328541004/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4699000,319660,rur,1,14.7,5,5,"Россия, Москва, улица Артюхиной, 6к2",Текстильщики,12,walk,Текстильщики,"1-комн.кв.  ·  14,7 м²  ·  5/5 этаж",specialist,вчера,1
327589607,https://www.cian.ru/sale/flat/327589607/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4390000,94816,rur,1,46.3,3,5,"Россия, Москва, район Вороново, база отдыха Витро Вилладж, к7",,,,Клёновское,"1-комн.кв.  ·  46,3 м²  ·  3/5 этаж",specialist,два дня назад,1
330482104,https://www.cian.ru/sale/flat/330482104/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,5000000,142857,rur,1,35.0,1,6,"Россия, Москва, проезд Шломина, 6",Смоленская,1,walk,Арбат,1-комн.кв.  ·  35 м²  ·  1/6 этаж,agency,6 часов назад,1
322112389,https://www.cian.ru/sale/flat/322112389/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1999000,48756,rur,1,41.0,4,5,"Россия, Москва, 2-я Радиаторская улица, 10",Войковская,4,walk,Войковский,Доля  ·  41 м²  ·  4/5 этаж,agency,2 недели назад,1
325081590,https://www.cian.ru/sale/flat/325081590/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4500000,114796,rur,1,39.2,22,22,"Россия, Москва, улица Знаменские Садки, 11",Бульвар Дмитрия Донского,9,walk,Северное Бутово,"Доля  ·  39,2 м²  ·  22/22 этаж",,неделю назад,1
313559777,https://www.cian.ru/sale/flat/313559777/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3800000,118012,rur,1,32.2,9,10,"Россия, Москва, улица Красного Маяка, 13Ак1",Пражская,5,transport,Чертаново Центральное,"Доля  ·  32,2 м²  ·  9/10 этаж",agency,четыре дня назад,1
330053151,https://www.cian.ru/sale/flat/330053151/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4671000,270000,rur,1,17.3,1,23,"Россия, Москва, Варшавское шоссе, 168",Лесопарковая,4,walk,Чертаново Южное,"1-комн. апарт.  ·  17,3 м²  ·  1/23 этаж",specialist,неделю назад,1
330003354,https://www.cian.ru/sale/flat/330003354/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4950000,165000,rur,1,30.0,5,5,"Россия, Москва, район Вороново, село Клёново, Октябрьская улица, 6",,,,Клёновское,1-комн.кв.  ·  30 м²  ·  5/5 этаж,specialist,2 недели назад,1
330363673,https://www.cian.ru/sale/flat/330363673/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4700000,293750,rur,1,16.0,2,5,"Россия, Москва, Рябиновая улица, 45к2",Озёрная,6,transport,Очаково-Матвеевское,1-комн.кв.  ·  16 м²  ·  2/5 этаж,specialist,вчера,1
330070496,https://www.cian.ru/sale/flat/330070496/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4950000,220982,rur,1,22.4,1,5,"Россия, Москва, улица Коминтерна, 4",Бабушкинская,18,walk,Бабушкинский,"1-комн.кв.  ·  22,4 м²  ·  1/5 этаж",agency,неделю назад,1
323982702,https://www.cian.ru/sale/flat/323982702/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3600000,188482,rur,1,19.1,1,1,"Россия, Москва, Новосходненское шоссе, 84",Молжаниново,12,walk,Молжаниновский,"1-комн.кв.  ·  19,1 м²  ·  1/1 этаж",,неделю назад,1
329700872,https://www.cian.ru/sale/flat/329700872/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4200000,111406,rur,1,37.7,7,17,"Россия, Москва, Новомосковский административный округ, Филимонковский район, Московский, улица Москвитина, 3к2",Рассказовка,7,transport,Московский,"Доля  ·  37,7 м²  ·  7/17 этаж",specialist,вчера,1
329550291,https://www.cian.ru/sale/flat/329550291/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3600000,360000,rur,1,10.0,1,5,"Россия, Москва, Никитинская улица, 1к3",Измайловская,12,walk,Измайлово,1-комн.кв.  ·  10 м²  ·  1/5 этаж,specialist,3 недели назад,1
330555807,https://www.cian.ru/sale/flat/330555807/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3800000,104683,rur,1,36.3,11,17,"Россия, Москва, улица Коцюбинского, 10",Кунцевская,11,walk,Кунцево,"Доля  ·  36,3 м²  ·  11/17 этаж",,3 часа назад,1
330215842,https://www.cian.ru/sale/flat/330215842/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,2800000,120690,rur,1,23.2,-1,3,"Москва, Первомайское район, Первомайское п., Первомайское, Центральная ул., д.31",Крёкшино,10,transport,Первомайское,"1-комн.кв.  ·  23,2 м²  ·  полуподвал",specialist,4 часа назад,1
330442832,https://www.cian.ru/sale/flat/330442832/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,2650000,125000,rur,1,21.2,3,5,"Россия, Москва, Троицк, Центральная улица, 12А",Ольховая,22,transport,Троицк,"Доля  ·  21,2 м²  ·  3/5 этаж",specialist,два дня назад,1
325960488,https://www.cian.ru/sale/flat/325960488/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4650000,357692,rur,1,13.0,1,14,"Россия, Москва, Боровский проезд, 24",Солнечная,5,walk,Солнцево,1-комн.кв.  ·  13 м²  ·  1/14 этаж,,2 недели назад,1
328038452,https://www.cian.ru/sale/flat/328038452/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3750000,98425,rur,1,38.1,6,22,"Россия, Москва, улица Академика Королёва, 4к1",ВДНХ,10,walk,Останкинский,"Доля  ·  38,1 м²  ·  6/22 этаж",specialist,3 часа назад,1
330461062,https://www.cian.ru/sale/flat/330461062/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3499000,233267,rur,1,15.0,2,2,"Россия, Москва, Щербинка, Бутовский тупик, 5",,,,Щербинка,1-комн.кв.  ·  15 м²  ·  2/2 этаж,specialist,5 часов назад,1
310270214,https://www.cian.ru/sale/flat/310270214/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1800000,47493,rur,1,37.9,17,17,"Россия, Москва, 15-я Парковая улица, 49",Щёлковская,16,walk,Северное Измайлово,"Доля  ·  37,9 м²  ·  17/17 этаж",,3 месяца назад,1
328050785,https://www.cian.ru/sale/flat/328050785/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4400000,114583,rur,1,38.4,4,4,"Москва, Филимонковский р-н, Первомайское п, Центральная ул, 33",Крёкшино,10,transport,Первомайское,"1-комн.кв.  ·  38,4 м²  ·  4/4 этаж",specialist,неделю назад,1
329594151,https://www.cian.ru/sale/flat/329594151/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3100000,88571,rur,1,35.0,14,16,"Россия, Москва, улица Академика Волгина, 5",Университет Дружбы Народов,14,walk,Коньково,Доля  ·  35 м²  ·  14/16 этаж,,2 недели назад,1
324686452,https://www.cian.ru/sale/flat/324686452/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4200000,128440,rur,1,32.7,4,12,"Россия, Москва, Липецкая улица, 24к1",Царицыно,5,transport,Бирюлево Восточное,"Доля  ·  32,7 м²  ·  4/12 этаж",,три дня назад,1
330210145,https://www.cian.ru/sale/flat/330210145/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1130000,56500,rur,1,20.0,4,17,"Россия, Москва, Пятницкое шоссе, 6",,,,Митино,Доля  ·  20 м²  ·  4/17 этаж,specialist,неделю назад,1
330138904,https://www.cian.ru/sale/flat/330138904/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1900000,46569,rur,1,40.8,9,12,"Москва, Бабушкинский район, Менжинского ул., д.21",Бабушкинская,3,walk,Бабушкинский,"Доля  ·  40,8 м²  ·  9/12 этаж",specialist,4 часа назад,1
329900570,https://www.cian.ru/sale/flat/329900570/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3400000,196532,rur,1,17.3,2,2,"Москва, Троицк район, Тупиково д., Троицк, д.1, строение 1",Десна,15,walk,Десёновское,"1-комн.кв.  ·  17,3 м²  ·  2/2 этаж",specialist,два дня назад,1
324487536,https://www.cian.ru/sale/flat/324487536/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4500000,128571,rur,1,35.0,6,9,"Россия, Москва, Камчатская улица, 8к1",Щёлковская,5,transport,Гольяново,Доля  ·  35 м²  ·  6/9 этаж,agency,неделю назад,1
322926204,https://www.cian.ru/sale/flat/322926204/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4500000,122283,rur,1,36.8,12,17,"Россия, Москва, улица Верхние Поля, 49к1",Люблино,4,transport,Люблино,"Доля  ·  36,8 м²  ·  12/17 этаж",agency,два дня назад,1
310360956,https://www.cian.ru/sale/flat/310360956/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,4700000,127027,rur,1,37.0,4,16,"Россия, Москва, Первомайская улица, 100",Первомайская,9,walk,Восточное Измайлово,Доля  ·  37 м²  ·  4/16 этаж,,2 недели назад,1
322373072,https://www.cian.ru/sale/flat/322373072/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3200000,84433,rur,1,37.9,4,12,"Россия, Москва, Святоозёрская улица, 13",Лухмановская,6,walk,Косино-Ухтомский,"Доля  ·  37,9 м²  ·  4/12 этаж",specialist,3 недели назад,1
330543163,https://www.cian.ru/sale/flat/330543163/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1500000,39474,rur,1,38.0,19,19,"Москва, Лётчика Ульянина ул, 7",Пыхтино,11,walk,Внуковское,1-комн. апарт.  ·  38 м²  ·  19/19 этаж,agency,вчера,1
328551862,https://www.cian.ru/sale/flat/328551862/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,850000,25758,rur,1,33.0,5,12,"Россия, Москва, Липецкая улица, 24к2",Царицыно,6,transport,Бирюлево Восточное,Доля  ·  33 м²  ·  5/12 этаж,,3 недели назад,1
329728869,https://www.cian.ru/sale/flat/329728869/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3800000,104683,rur,1,36.3,11,17,"Россия, Москва, улица Коцюбинского, 10",Кунцевская,11,walk,Кунцево,"Доля  ·  36,3 м²  ·  11/17 этаж",specialist,3 часа назад,1
327323156,https://www.cian.ru/sale/flat/327323156/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,2000000,54795,rur,1,36.5,15,18,"Россия, Москва, улица Липчанского, 1",Некрасовка,7,walk,Некрасовка,"Доля  ·  36,5 м²  ·  15/18 этаж",,месяц назад,1
330087426,https://www.cian.ru/sale/flat/330087426/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,3950000,89165,rur,1,44.3,4,5,"Россия, Москва, район Вороново, база отдыха Витро Вилладж, к7",,,,Клёновское,"Доля  ·  44,3 м²  ·  4/5 этаж",specialist,неделю назад,1
316060102,https://www.cian.ru/sale/flat/316060102/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1700000,44503,rur,1,38.2,9,17,"Россия, Москва, Ключевая улица, 22к1",Алма-Атинская,5,walk,Братеево,"Доля  ·  38,2 м²  ·  9/17 этаж",,2 недели назад,1
329000443,https://www.cian.ru/sale/flat/329000443/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1900000,190000,rur,1,10.0,9,12,"Россия, Москва, улица Менжинского, 21",Бабушкинская,3,walk,Бабушкинский,Доля  ·  10 м²  ·  9/12 этаж,,2 недели назад,1
321821190,https://www.cian.ru/sale/flat/321821190/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,2500000,51230,rur,1,48.8,17,25,"Россия, Москва, Пятницкое шоссе, 15к1",Волоколамская,10,walk,Митино,"Доля  ·  48,8 м²  ·  17/25 этаж",,месяц назад,1
323762277,https://www.cian.ru/sale/flat/323762277/?mlSearchSessionGuid=0a4d99e8e8e5f428240d53ff6a77796c,1800000,62069,rur,1,29.0,5,5,"Россия, Москва, Перовская улица, 55",Перово,9,walk,Новогиреево,Доля  ·  29 м²  ·  5/5 этаж,,шесть дней назад,1
329981383,https://www.cian.ru/sale/flat/329981383/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7014946,188068,rur,1,37.3,4,5,"Москва, Троицк, улица Академика Дыхне, 8",Троицк,10,transport,Троицк,"1-комн.кв.  ·  37,3 м²  ·  4/5 этаж",agency,неделю назад,1
317856946,https://www.cian.ru/sale/flat/317856946/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6650000,190544,rur,1,34.9,2,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 27к2",Апрелевка,22,transport,Новофёдоровское,"1-комн.кв.  ·  34,9 м²  ·  2/3 этаж",agency,2 часа назад,1
307366367,https://www.cian.ru/sale/flat/307366367/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7600000,244373,rur,1,31.1,3,5,"Россия, Москва, Кокошкино дп, Дачная улица, 5",Кокошкино,9,walk,Кокошкино,"1-комн.кв.  ·  31,1 м²  ·  3/5 этаж",specialist,четыре дня назад,1
329979777,https://www.cian.ru/sale/flat/329979777/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6611918,178219,rur,1,37.1,2,4,"Москва, Троицкий административный округ, Краснопахорский район, деревня Раёво, Ирландская улица, 4к2",Троицк,19,transport,Краснопахорское,"1-комн.кв.  ·  37,1 м²  ·  2/4 этаж",agency,неделю назад,1
326205044,https://www.cian.ru/sale/flat/326205044/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7300000,253472,rur,1,28.8,1,5,"город Москва, улица Нагатинская, дом 22, корпус 2",Коломенская,8,walk,Нагатино-Садовники,"1-комн.кв.  ·  28,8 м²  ·  1/5 этаж",specialist,5 часов назад,1
330414605,https://www.cian.ru/sale/flat/330414605/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7500000,228659,rur,1,32.8,3,5,"Россия, Москва, район Троицк, 1-я Ватутинская улица, 8к1",Ольховая,18,transport,Десёновское,"1-комн.кв.  ·  32,8 м²  ·  3/5 этаж",agency,7 часов назад,1
329979779,https://www.cian.ru/sale/flat/329979779/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6957808,178864,rur,1,38.9,4,4,"Москва, Троицкий административный округ, Краснопахорский район, деревня Раёво, Ирландская улица, 4к2",Троицк,19,transport,Краснопахорское,"1-комн.кв.  ·  38,9 м²  ·  4/4 этаж",agency,неделю назад,1
316738482,https://www.cian.ru/sale/flat/316738482/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6620000,190778,rur,1,34.7,1,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 27к6",Победа,27,transport,Новофёдоровское,"1-комн.кв.  ·  34,7 м²  ·  1/3 этаж",agency,45 минут назад,1
329175252,https://www.cian.ru/sale/flat/329175252/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6900000,246429,rur,1,28.0,1,5,"Россия, Москва, улица Стасовой, 5",Ленинский проспект,14,walk,Донской,1-комн.кв.  ·  28 м²  ·  1/5 этаж,,три дня назад,1
329979753,https://www.cian.ru/sale/flat/329979753/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6778944,178864,rur,1,37.9,4,4,"Москва, Троицкий административный округ, Краснопахорский район, деревня Раёво, Ирландская улица, 4к2",Троицк,19,transport,Краснопахорское,"1-комн.кв.  ·  37,9 м²  ·  4/4 этаж",agency,неделю назад,1
326928984,https://www.cian.ru/sale/flat/326928984/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7980000,182609,rur,1,43.7,2,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 27к5",Апрелевка,23,transport,Новофёдоровское,"1-комн.кв.  ·  43,7 м²  ·  2/3 этаж",agency,3 часа назад,1
329159831,https://www.cian.ru/sale/flat/329159831/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,8000000,1000000,rur,1,8.0,84,95,"Москва, Пресненская набережная, 12",Деловой центр,1,walk,Пресненский,1-комн. апарт.  ·  8 м²  ·  84/95 этаж,agency,2 часа назад,1
329788582,https://www.cian.ru/sale/flat/329788582/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7019200,164000,rur,1,42.8,9,9,"Москва, Новомосковский административный округ, Филимонковский район, квартал № 27, 95",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  42,8 м²  ·  9/9 этаж",agency,3 недели назад,1
324035506,https://www.cian.ru/sale/flat/324035506/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7210000,175854,rur,1,41.0,2,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 25к6",Апрелевка,24,transport,Новофёдоровское,1-комн.кв.  ·  41 м²  ·  2/3 этаж,agency,3 часа назад,1
324114877,https://www.cian.ru/sale/flat/324114877/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7600000,192405,rur,1,39.5,8,17,"Россия, Москва, поселение Марушкинское, деревня Марушкино, Северная улица",Толстопальцево,16,walk,Марушкинское,"1-комн.кв.  ·  39,5 м²  ·  8/17 этаж",specialist,три дня назад,1
329697543,https://www.cian.ru/sale/flat/329697543/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7356300,232500,rur,1,31.64,6,9,"Москва, Новомосковский административный округ, район Внуково, деревня Крёкшино",Крёкшино,6,transport,Марушкинское,"1-комн.кв.  ·  31,6 м²  ·  6/9 этаж",agency,вчера,1
324853339,https://www.cian.ru/sale/flat/324853339/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6500000,185714,rur,1,35.0,1,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 27к4",Апрелевка,23,transport,Новофёдоровское,1-комн.кв.  ·  35 м²  ·  1/3 этаж,agency,3 часа назад,1
329713162,https://www.cian.ru/sale/flat/329713162/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,5950000,159091,rur,1,37.4,1,5,"Москва, Бекасово район, Киевский р.п., Бекасово, д.1А",,,,Киевский,"1-комн.кв.  ·  37,4 м²  ·  1/5 этаж",specialist,три дня назад,1
277242429,https://www.cian.ru/sale/flat/277242429/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7225200,162000,rur,1,44.6,7,9,"Москва, Новомосковский административный округ, Филимонковский район, квартал № 27, 95",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  44,6 м²  ·  7/9 этаж",agency,5 месяцев назад,1
330206747,https://www.cian.ru/sale/flat/330206747/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7220000,175243,rur,1,41.2,1,3,"Россия, Москва, район Бекасово, улица Генерала Донскова, 27к1",Апрелевка,22,transport,Новофёдоровское,"1-комн.кв.  ·  41,2 м²  ·  1/3 этаж",agency,3 часа назад,1
329385329,https://www.cian.ru/sale/flat/329385329/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7200000,461538,rur,1,15.6,2,16,"Россия, Москва, Большая Тульская улица, 2",Тульская,4,walk,Даниловский,"1-комн.кв.  ·  15,6 м²  ·  2/16 этаж",agency,четыре дня назад,1
277241904,https://www.cian.ru/sale/flat/277241904/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7539840,168000,rur,1,44.88,3,7,"Москва, Новомосковский административный округ, Филимонковский район, жилой комплекс Эдельвейс, к6",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  44,9 м²  ·  3/7 этаж",agency,3 недели назад,1
328837597,https://www.cian.ru/sale/flat/328837597/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7110000,300000,rur,1,23.7,5,5,"Россия, Москва, Окружной проезд, 15",Партизанская,7,walk,Соколиная гора,"1-комн.кв.  ·  23,7 м²  ·  5/5 этаж",agency,9 часов назад,1
328810949,https://www.cian.ru/sale/flat/328810949/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7300000,236246,rur,1,30.9,4,5,"Россия, Москва, Кокошкино дп, улица Ленина, 5",Кокошкино,7,walk,Кокошкино,"1-комн.кв.  ·  30,9 м²  ·  4/5 этаж",,2 недели назад,1
277241863,https://www.cian.ru/sale/flat/277241863/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7457310,171000,rur,1,43.61,6,7,"Москва, Новомосковский административный округ, Филимонковский район, жилой комплекс Эдельвейс, к6",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  43,6 м²  ·  6/7 этаж",agency,3 недели назад,1
330147296,https://www.cian.ru/sale/flat/330147296/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7608000,173303,rur,1,43.9,-1,5,"Суворовская улица, дом 33, Цокольный этаж № 0, кв. 46",Преображенская площадь,5,walk,Преображенское,"1-комн.кв.  ·  43,9 м²  ·  полуподвал",agency,неделю назад,1
324075642,https://www.cian.ru/sale/flat/324075642/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,6200000,187879,rur,1,33.0,1,16,"Россия, Москва, 8-я улица Текстильщиков, 13к2",Текстильщики,14,walk,Текстильщики,1-комн.кв.  ·  33 м²  ·  1/16 этаж,specialist,неделю назад,1
329697631,https://www.cian.ru/sale/flat/329697631/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7632075,217500,rur,1,35.09,2,9,"Москва, Новомосковский административный округ, район Внуково, деревня Крёкшино",Крёкшино,6,transport,Марушкинское,"1-комн.кв.  ·  35,1 м²  ·  2/9 этаж",agency,неделю назад,1
330538909,https://www.cian.ru/sale/flat/330538909/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7600000,240506,rur,1,31.6,4,4,"Россия, Москва, Троицкий административный округ, Краснопахорский район, посёлок Шишкин Лес, 2",Троицк,27,transport,Михайлово-Ярцевское,"1-комн.кв.  ·  31,6 м²  ·  4/4 этаж",agency,вчера,1
300440945,https://www.cian.ru/sale/flat/300440945/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7800000,390000,rur,1,20.0,3,5,"Россия, Москва, Гостиничный проезд, 8к1",Окружная,2,walk,Марфино,1-комн.кв.  ·  20 м²  ·  3/5 этаж,,месяц назад,1
277241796,https://www.cian.ru/sale/flat/277241796/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7376940,171000,rur,1,43.14,6,7,"Москва, Новомосковский административный округ, Филимонковский район, жилой комплекс Эдельвейс, к6",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  43,1 м²  ·  6/7 этаж",agency,3 недели назад,1
330148184,https://www.cian.ru/sale/flat/330148184/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7608000,173303,rur,1,43.9,1,5,"г. Москва, Суворовская улица, 33",Преображенская площадь,5,walk,Преображенское,"1-комн.кв.  ·  43,9 м²  ·  1/5 этаж",agency,7 часов назад,1
330563244,https://www.cian.ru/sale/flat/330563244/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7500000,249169,rur,1,30.1,2,2,"Россия, Москва, район Вороново, посёлок ЛМС, микрорайон Центральный, 3",,,,Вороновское,"1-комн.кв.  ·  30,1 м²  ·  2/2 этаж",rentDepartment,час назад,1
277241819,https://www.cian.ru/sale/flat/277241819/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7852320,171000,rur,1,45.92,6,7,"Москва, Новомосковский административный округ, Филимонковский район, жилой комплекс Эдельвейс, к6",Крёкшино,11,transport,Первомайское,"1-комн.кв.  ·  45,9 м²  ·  6/7 этаж",agency,3 недели назад,1
327857252,https://www.cian.ru/sale/flat/327857252/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7500000,182482,rur,1,41.1,3,8,"Россия, Москва, улица Арбат, 19",Арбатская,8,walk,Арбат,"Доля  ·  41,1 м²  ·  3/8 этаж",specialist,вчера,1
318303225,https://www.cian.ru/sale/flat/318303225/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7500000,202703,rur,1,37.0,8,22,"Россия, Москва, Рождественская улица, 19к1",Некрасовка,8,walk,Некрасовка,Доля  ·  37 м²  ·  8/22 этаж,,полгода назад,1
329620314,https://www.cian.ru/sale/flat/329620314/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7000000,169903,rur,1,41.2,1,5,"Россия, Москва, Троицк, улица Академика Дыхне, 20, подъезд 7",Потапово,23,transport,Троицк,"1-комн.кв.  ·  41,2 м²  ·  1/5 этаж",specialist,вчера,1
326537673,https://www.cian.ru/sale/flat/326537673/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,5800000,257778,rur,1,22.5,4,5,"Россия, Москва, Автомоторная улица, 4Ас21",Лихоборы,19,walk,Головинский,"1-комн.кв.  ·  22,5 м²  ·  4/5 этаж",,вчера,1
329566666,https://www.cian.ru/sale/flat/329566666/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,5450000,98198,rur,1,55.5,4,5,"Россия, Москва, район Вороново, квартал № 208, 1с6",,,,Клёновское,"1-комн.кв.  ·  55,5 м²  ·  4/5 этаж",,5 часов назад,1
330302983,https://www.cian.ru/sale/flat/330302983/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,5500000,175719,rur,1,31.3,3,5,"Россия, Москва, Троицкий административный округ, район Вороново, посёлок дома отдыха Вороново, 5",,,,Вороновское,"1-комн.кв.  ·  31,3 м²  ·  3/5 этаж",specialist,вчера,1
330226215,https://www.cian.ru/sale/flat/330226215/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,7500000,174419,rur,1,43.0,5,9,"Россия, Москва, квартал № 27, 95",Крёкшино,11,transport,Первомайское,1-комн.кв.  ·  43 м²  ·  5/9 этаж,specialist,4 часа назад,1
330139254,https://www.cian.ru/sale/flat/330139254/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,8000000,262295,rur,1,30.5,1,5,"Россия, Москва, Троицкий административный округ, Краснопахорский район, посёлок дома отдыха Пахра, 5",Подольск,21,transport,Щаповское,"1-комн.кв.  ·  30,5 м²  ·  1/5 этаж",specialist,3 часа назад,1
330559671,https://www.cian.ru/sale/flat/330559671/?mlSearchSessionGuid=c79fb1769c72846cd1fc1ba136e9f685,8000000,444444,rur,1,18.0,8,16,"Россия, Москва, Алтуфьевское шоссе, 2к1",,,,Отрадное,1-комн. апарт.  ·  18 м²  ·  8/16 этаж,specialist,7 часов назад,1
